tier,namespace,type,member,wpf_sig
1,System.Windows.Controls,FlowDocumentScrollViewer,CanIncreaseZoom,public bool CanIncreaseZoom { get; }
1,System.Windows.Controls,FlowDocumentScrollViewer,IsInactiveSelectionHighlightEnabled,public bool IsInactiveSelectionHighlightEnabled { get; set; }
1,System.Windows.Controls,FlowDocumentScrollViewer,IsSelectionActive,public bool IsSelectionActive { get; }
1,System.Windows.Controls,FlowDocumentScrollViewer,SelectionBrush,public System.Windows.Media.Brush SelectionBrush { get; set; }
1,System.Windows.Controls,FlowDocumentScrollViewer,SelectionOpacity,public double SelectionOpacity { get; set; }
1,System.Windows.Controls,Frame,BackStack,public System.Collections.IEnumerable BackStack { get; }
1,System.Windows.Controls,Frame,BaseUri,protected virtual System.Uri BaseUri { get; set; }
1,System.Windows.Controls,Frame,CurrentSource,public System.Uri CurrentSource { get; }
1,System.Windows.Controls,Frame,ForwardStack,public System.Collections.IEnumerable ForwardStack { get; }
1,System.Windows.Controls,Frame,JournalOwnership,public System.Windows.Navigation.JournalOwnership JournalOwnership { get; set; }
1,System.Windows.Controls,Frame,NavigationService,public System.Windows.Navigation.NavigationService NavigationService { get; }
1,System.Windows.Controls,Frame,NavigationUIVisibility,public System.Windows.Navigation.NavigationUIVisibility NavigationUIVisibility { get; set; }
1,System.Windows.Controls,Frame,SandboxExternalContent,public bool SandboxExternalContent { get; set; }
1,System.Windows.Controls,Frame,Source,[System.ComponentModel.BindableAttribute(true)] public System.Uri Source { get; set; }
1,System.Windows.Controls,Grid,ShowGridLines,public bool ShowGridLines { get; set; }
1,System.Windows.Controls,GridView,ColumnHeaderStringFormat,public string ColumnHeaderStringFormat { get; set; }
1,System.Windows.Controls,GridView,GridViewItemContainerStyleKey,public static System.Windows.ResourceKey GridViewItemContainerStyleKey { get; }
1,System.Windows.Controls,GridView,GridViewScrollViewerStyleKey,public static System.Windows.ResourceKey GridViewScrollViewerStyleKey { get; }
1,System.Windows.Controls,GridView,GridViewStyleKey,public static System.Windows.ResourceKey GridViewStyleKey { get; }
1,System.Windows.Controls,GridViewHeaderRowPresenter,AllowsColumnReorder,public bool AllowsColumnReorder { get; set; }
1,System.Windows.Controls,GridViewHeaderRowPresenter,ColumnHeaderContainerStyle,public System.Windows.Style ColumnHeaderContainerStyle { get; set; }
1,System.Windows.Controls,GridViewHeaderRowPresenter,ColumnHeaderContextMenu,public System.Windows.Controls.ContextMenu ColumnHeaderContextMenu { get; set; }
1,System.Windows.Controls,GridViewHeaderRowPresenter,ColumnHeaderStringFormat,public string ColumnHeaderStringFormat { get; set; }
1,System.Windows.Controls,GridViewHeaderRowPresenter,ColumnHeaderTemplate,public System.Windows.DataTemplate ColumnHeaderTemplate { get; set; }
1,System.Windows.Controls,GridViewHeaderRowPresenter,ColumnHeaderTemplateSelector,public System.Windows.Controls.DataTemplateSelector ColumnHeaderTemplateSelector { get; set; }
1,System.Windows.Controls,GridViewHeaderRowPresenter,ColumnHeaderToolTip,public object ColumnHeaderToolTip { get; set; }
1,System.Windows.Controls,GroupItem,IHierarchicalVirtualizationAndScrollInfo.Constraints,HierarchicalVirtualizationConstraints IHierarchicalVirtualizationAndScrollInfo.Constraints { get; set; }
1,System.Windows.Controls,GroupItem,IHierarchicalVirtualizationAndScrollInfo.HeaderDesiredSizes,HierarchicalVirtualizationHeaderDesiredSizes IHierarchicalVirtualizationAndScrollInfo.HeaderDesiredSizes { get; }
1,System.Windows.Controls,GroupItem,IHierarchicalVirtualizationAndScrollInfo.InBackgroundLayout,bool IHierarchicalVirtualizationAndScrollInfo.InBackgroundLayout { get; set; }
1,System.Windows.Controls,GroupItem,IHierarchicalVirtualizationAndScrollInfo.ItemDesiredSizes,HierarchicalVirtualizationItemDesiredSizes IHierarchicalVirtualizationAndScrollInfo.ItemDesiredSizes { get; set; }
1,System.Windows.Controls,GroupItem,IHierarchicalVirtualizationAndScrollInfo.ItemsHost,System.Windows.Controls.Panel IHierarchicalVirtualizationAndScrollInfo.ItemsHost { get; }
1,System.Windows.Controls,GroupItem,IHierarchicalVirtualizationAndScrollInfo.MustDisableVirtualization,bool IHierarchicalVirtualizationAndScrollInfo.MustDisableVirtualization { get; set; }
1,System.Windows.Controls,HeaderedContentControl,HasHeader,public bool HasHeader { get; }
1,System.Windows.Controls,HeaderedContentControl,HeaderStringFormat,public string HeaderStringFormat { get; set; }
1,System.Windows.Controls,HeaderedContentControl,HeaderTemplate,public System.Windows.DataTemplate HeaderTemplate { get; set; }
1,System.Windows.Controls,HeaderedContentControl,HeaderTemplateSelector,public System.Windows.Controls.DataTemplateSelector HeaderTemplateSelector { get; set; }
1,System.Windows.Controls,HeaderedContentControl,LogicalChildren,protected internal override System.Collections.IEnumerator LogicalChildren { get; }
1,System.Windows.Controls,HeaderedItemsControl,HasHeader,public bool HasHeader { get; }
1,System.Windows.Controls,HeaderedItemsControl,HeaderStringFormat,public string HeaderStringFormat { get; set; }
1,System.Windows.Controls,HeaderedItemsControl,HeaderTemplateSelector,public System.Windows.Controls.DataTemplateSelector HeaderTemplateSelector { get; set; }
1,System.Windows.Controls,HeaderedItemsControl,LogicalChildren,protected internal override System.Collections.IEnumerator LogicalChildren { get; }
1,System.Windows.Controls,Image,BaseUri,protected virtual System.Uri BaseUri { get; set; }
1,System.Windows.Controls,Image,IUriContext.BaseUri,System.Uri System.Windows.Markup.IUriContext.BaseUri { get; set; }
1,System.Windows.Controls,InkCanvas,ActiveEditingMode,public System.Windows.Controls.InkCanvasEditingMode ActiveEditingMode { get; }
1,System.Windows.Controls,InkCanvas,Children,public System.Windows.Controls.UIElementCollection Children { get; }
1,System.Windows.Controls,InkCanvas,DefaultStylusPointDescription,public System.Windows.Input.StylusPointDescription DefaultStylusPointDescription { get; set; }
1,System.Windows.Controls,InkCanvas,EditingModeInverted,public System.Windows.Controls.InkCanvasEditingMode EditingModeInverted { get; set; }
1,System.Windows.Controls,InkCanvas,EraserShape,public System.Windows.Ink.StylusShape EraserShape { get; set; }
1,System.Windows.Controls,InkCanvas,InkPresenter,protected System.Windows.Controls.InkPresenter InkPresenter { get; }
1,System.Windows.Controls,InkCanvas,IsGestureRecognizerAvailable,public bool IsGestureRecognizerAvailable { get; }
1,System.Windows.Controls,InkCanvas,MoveEnabled,public bool MoveEnabled { get; set; }
1,System.Windows.Controls,InkCanvas,PreferredPasteFormats,public System.Collections.Generic.IEnumerable<System.Windows.Controls.InkCanvasClipboardFormat> PreferredPasteFormats { get; set; }
1,System.Windows.Controls,InkCanvas,ResizeEnabled,public bool ResizeEnabled { get; set; }
1,System.Windows.Controls,InkCanvas,UseCustomCursor,public bool UseCustomCursor { get; set; }
1,System.Windows.Controls,ItemCollection,CanChangeLiveFiltering,public bool CanChangeLiveFiltering { get; }
1,System.Windows.Controls,ItemCollection,CanChangeLiveGrouping,public bool CanChangeLiveGrouping { get; }
1,System.Windows.Controls,ItemCollection,CanChangeLiveSorting,public bool CanChangeLiveSorting { get; }
1,System.Windows.Controls,ItemCollection,CanFilter,public override bool CanFilter { get; }
1,System.Windows.Controls,ItemCollection,CanGroup,public override bool CanGroup { get; }
1,System.Windows.Controls,ItemCollection,CanSort,public override bool CanSort { get; }
1,System.Windows.Controls,ItemCollection,CurrentItem,public override object CurrentItem { get; }
1,System.Windows.Controls,ItemCollection,CurrentPosition,public override int CurrentPosition { get; }
1,System.Windows.Controls,ItemCollection,Filter,public override System.Predicate<object> Filter { get; set; }
1,System.Windows.Controls,ItemCollection,GroupDescriptions,public override System.Collections.ObjectModel.ObservableCollection<System.ComponentModel.GroupDescription> GroupDescriptions { get; }
1,System.Windows.Controls,ItemCollection,Groups,public override System.Collections.ObjectModel.ReadOnlyObservableCollection<object> Groups { get; }
1,System.Windows.Controls,ItemCollection,IsCurrentAfterLast,public override bool IsCurrentAfterLast { get; }
1,System.Windows.Controls,ItemCollection,IsCurrentBeforeFirst,public override bool IsCurrentBeforeFirst { get; }
1,System.Windows.Controls,ItemCollection,IsEmpty,public override bool IsEmpty { get; }
1,System.Windows.Controls,ItemCollection,IsLiveFiltering,public bool? IsLiveFiltering { get; set; }
1,System.Windows.Controls,ItemCollection,IsLiveGrouping,public bool? IsLiveGrouping { get; set; }
1,System.Windows.Controls,ItemCollection,IsLiveSorting,public bool? IsLiveSorting { get; set; }
1,System.Windows.Controls,ItemCollection,LiveFilteringProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveFilteringProperties { get; }
1,System.Windows.Controls,ItemCollection,LiveGroupingProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveGroupingProperties { get; }
1,System.Windows.Controls,ItemCollection,LiveSortingProperties,public System.Collections.ObjectModel.ObservableCollection<string> LiveSortingProperties { get; }
1,System.Windows.Controls,ItemCollection,NeedsRefresh,public override bool NeedsRefresh { get; }
1,System.Windows.Controls,ItemCollection,SortDescriptions,public override System.ComponentModel.SortDescriptionCollection SortDescriptions { get; }
1,System.Windows.Controls,ItemCollection,SourceCollection,public override System.Collections.IEnumerable SourceCollection { get; }
1,System.Windows.Controls,ItemContainerGenerator,Items,public System.Collections.ObjectModel.ReadOnlyCollection<object> Items { get; }
1,System.Windows.Controls,ItemContainerTemplate,ItemContainerTemplateKey,public object ItemContainerTemplateKey { get; }
1,System.Windows.Controls,ItemsControl,AlternationCount,public int AlternationCount { get; set; }
1,System.Windows.Controls,ItemsControl,DisplayMemberPath,public string DisplayMemberPath { get; set; }
1,System.Windows.Controls,ItemsControl,GroupStyle,public System.Collections.ObjectModel.ObservableCollection<System.Windows.Controls.GroupStyle> GroupStyle { get; }
1,System.Windows.Controls,ItemsControl,GroupStyleSelector,public System.Windows.Controls.GroupStyleSelector GroupStyleSelector { get; set; }
1,System.Windows.Controls,ItemsControl,HasItems,public bool HasItems { get; }
1,System.Windows.Controls,ItemsControl,IsGrouping,public bool IsGrouping { get; }
1,System.Windows.Controls,ItemsControl,IsTextSearchCaseSensitive,public bool IsTextSearchCaseSensitive { get; set; }
1,System.Windows.Controls,ItemsControl,IsTextSearchEnabled,public bool IsTextSearchEnabled { get; set; }
1,System.Windows.Controls,ItemsControl,ItemBindingGroup,public System.Windows.Data.BindingGroup ItemBindingGroup { get; set; }
1,System.Windows.Controls,ItemsControl,ItemContainerStyle,public System.Windows.Style ItemContainerStyle { get; set; }
1,System.Windows.Controls,ItemsControl,ItemContainerStyleSelector,public System.Windows.Controls.StyleSelector ItemContainerStyleSelector { get; set; }
1,System.Windows.Controls,ItemsControl,ItemStringFormat,public string ItemStringFormat { get; set; }
1,System.Windows.Controls,ListBox,AnchorItem,protected object AnchorItem { get; set; }
1,System.Windows.Controls,ListBox,HandlesScrolling,protected internal override bool HandlesScrolling { get; }
1,System.Windows.Controls,MediaElement,Clock,public System.Windows.Media.MediaClock Clock { get; set; }
1,System.Windows.Controls,MediaElement,DownloadProgress,public double DownloadProgress { get; }
1,System.Windows.Controls,MediaElement,IUriContext.BaseUri,System.Uri System.Windows.Markup.IUriContext.BaseUri { get; set; }
1,System.Windows.Controls,MenuItem,Command,public System.Windows.Input.ICommand Command { get; set; }
1,System.Windows.Controls,MenuItem,CommandParameter,public object CommandParameter { get; set; }
1,System.Windows.Controls,MenuItem,CommandTarget,public System.Windows.IInputElement CommandTarget { get; set; }
1,System.Windows.Controls,MenuItem,IsHighlighted,public bool IsHighlighted { get; protected set; }
1,System.Windows.Controls,MenuItem,IsPressed,public bool IsPressed { get; protected set; }
1,System.Windows.Controls,MenuItem,IsSuspendingPopupAnimation,public bool IsSuspendingPopupAnimation { get; }
1,System.Windows.Controls,MenuItem,ItemContainerTemplateSelector,public System.Windows.Controls.ItemContainerTemplateSelector ItemContainerTemplateSelector { get; set; }
1,System.Windows.Controls,MenuItem,SeparatorStyleKey,public static System.Windows.ResourceKey SeparatorStyleKey { get; }
1,System.Windows.Controls,MenuItem,SubmenuHeaderTemplateKey,public static System.Windows.ResourceKey SubmenuHeaderTemplateKey { get; }
1,System.Windows.Controls,MenuItem,SubmenuItemTemplateKey,public static System.Windows.ResourceKey SubmenuItemTemplateKey { get; }
1,System.Windows.Controls,MenuItem,TopLevelHeaderTemplateKey,public static System.Windows.ResourceKey TopLevelHeaderTemplateKey { get; }
1,System.Windows.Controls,MenuItem,TopLevelItemTemplateKey,public static System.Windows.ResourceKey TopLevelItemTemplateKey { get; }
1,System.Windows.Controls,MenuItem,UsesItemContainerTemplate,public bool UsesItemContainerTemplate { get; set; }
1,System.Windows.Controls,Panel,HasLogicalOrientation,protected internal virtual bool HasLogicalOrientation { get; }
1,System.Windows.Controls,Panel,HasLogicalOrientationPublic,public bool HasLogicalOrientationPublic { get; }
1,System.Windows.Controls,Panel,InternalChildren,protected internal System.Windows.Controls.UIElementCollection InternalChildren { get; }
1,System.Windows.Controls,Panel,LogicalOrientation,protected internal virtual System.Windows.Controls.Orientation LogicalOrientation { get; }
1,System.Windows.Controls,Panel,LogicalOrientationPublic,public System.Windows.Controls.Orientation LogicalOrientationPublic { get; }
1,System.Windows.Controls,PasswordBox,IsInactiveSelectionHighlightEnabled,public bool IsInactiveSelectionHighlightEnabled { get; set; }
1,System.Windows.Controls,PasswordBox,IsSelectionActive,public bool IsSelectionActive { get; }
1,System.Windows.Controls,PasswordBox,SelectionOpacity,public double SelectionOpacity { get; set; }
1,System.Windows.Controls,PasswordBox,SelectionTextBrush,public System.Windows.Media.Brush SelectionTextBrush { get; set; }
1,System.Windows.Controls,PrintDialog,PageRange,public System.Windows.Controls.PageRange PageRange { get; set; }
1,System.Windows.Controls,PrintDialog,SelectedPagesEnabled,public bool SelectedPagesEnabled { get; set; }
1,System.Windows.Controls,RichTextBox,IsDocumentEnabled,public bool IsDocumentEnabled { get; set; }
